country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
KH,TH,VN,,59.46747437903422,Ammonia High Temp. Heating [TH],0.0011140222139338
KH,TH,VN,,59.46747437903422,Fossil High Temp. Heating [TH],1.9147115692357264
KH,TH,VN,,59.46747437903422,Electricity Demand [TH],0.0
KH,TH,VN,,59.46747437903422,High Temp. Heating Demand [TH],0.0
KH,TH,VN,,59.46747437903422,Rooftop PV [KH],1.2633601774729455e-09
KH,TH,VN,,59.46747437903422,Openfield PV [KH],0.3553058408480141
KH,TH,VN,,59.46747437903422,Onshore wind [KH],1.023904582127921
KH,TH,VN,,59.46747437903422,Offshore wind [KH],5.431086487647138e-09
KH,TH,VN,,59.46747437903422,Fossil fuel powerplant [KH],0.0013197186479941
KH,TH,VN,,59.46747437903422,Battery storage [KH],0.0328615403474376
KH,TH,VN,,59.46747437903422,Electric High Temp. Heating [KH],0.1258416272403079
KH,TH,VN,,59.46747437903422,Electricity to Ammonia [KH],0.000938477735332
KH,TH,VN,,59.46747437903422,Ammonia storage [KH],0.0013184953274857
KH,TH,VN,,59.46747437903422,Ammonia to electricity [KH],4.305010151988577e-06
KH,TH,VN,,59.46747437903422,Ammonia High Temp. Heating [KH],0.0004362917704641
KH,TH,VN,,59.46747437903422,Fossil High Temp. Heating [KH],0.5957324527441141
KH,TH,VN,,59.46747437903422,Electricity Demand [KH],0.0
KH,TH,VN,,59.46747437903422,High Temp. Heating Demand [KH],0.0
KH,TH,VN,,79.28996570237342,Rooftop PV [VN],1.8552019158729143e-09
KH,TH,VN,,79.28996570237342,Openfield PV [VN],1.3726863248536898
KH,TH,VN,,79.28996570237342,Onshore wind [VN],3.2764203107203778
KH,TH,VN,,79.28996570237342,Offshore wind [VN],4.579030869454057
KH,TH,VN,,79.28996570237342,Fossil fuel powerplant [VN],2.2599864127259974
KH,TH,VN,,79.28996570237342,Battery storage [VN],0.1540443681597936
KH,TH,VN,,79.28996570237342,Electric High Temp. Heating [VN],0.5130681731304274
KH,TH,VN,,79.28996570237342,Electricity to Ammonia [VN],0.0029422914661649
KH,TH,VN,,79.28996570237342,Ammonia storage [VN],0.0041443150519028
KH,TH,VN,,79.28996570237342,Ammonia to electricity [VN],0.0030764414474995
KH,TH,VN,,79.28996570237342,Ammonia High Temp. Heating [VN],0.0005457471852664
KH,TH,VN,,79.28996570237342,Fossil High Temp. Heating [VN],2.5486075523038947
KH,TH,VN,,79.28996570237342,Electricity Demand [VN],0.0
KH,TH,VN,,79.28996570237342,High Temp. Heating Demand [VN],0.0
KH,TH,VN,,79.28996570237342,Rooftop PV [TH],1.738841748925002e-09
KH,TH,VN,,79.28996570237342,Openfield PV [TH],2.3616306306030306
KH,TH,VN,,79.28996570237342,Onshore wind [TH],8.298756331746217
KH,TH,VN,,79.28996570237342,Offshore wind [TH],3.271262768890072e-09
KH,TH,VN,,79.28996570237342,Fossil fuel powerplant [TH],2.1628759851732604
KH,TH,VN,,79.28996570237342,Battery storage [TH],0.9052676874274602
KH,TH,VN,,79.28996570237342,Electric High Temp. Heating [TH],0.3758705347119045
KH,TH,VN,,79.28996570237342,Electricity to Ammonia [TH],0.002298311776142
KH,TH,VN,,79.28996570237342,Ammonia storage [TH],0.0037696434694013
KH,TH,VN,,79.28996570237342,Ammonia to electricity [TH],0.003595811443144
KH,TH,VN,,79.28996570237342,Ammonia High Temp. Heating [TH],0.0003077870436406
KH,TH,VN,,79.28996570237342,Fossil High Temp. Heating [TH],2.1169760449479265
KH,TH,VN,,79.28996570237342,Electricity Demand [TH],0.0
KH,TH,VN,,79.28996570237342,High Temp. Heating Demand [TH],0.0
KH,TH,VN,,79.28996570237342,Rooftop PV [KH],1.638323310096161e-09
KH,TH,VN,,79.28996570237342,Openfield PV [KH],0.2904116109035599
KH,TH,VN,,79.28996570237342,Onshore wind [KH],0.90462088090394
KH,TH,VN,,79.28996570237342,Offshore wind [KH],5.664067448836338e-09
KH,TH,VN,,79.28996570237342,Fossil fuel powerplant [KH],0.0208283747989781
KH,TH,VN,,79.28996570237342,Battery storage [KH],0.0137443222827968
KH,TH,VN,,79.28996570237342,Electric High Temp. Heating [KH],0.1251569570959212
KH,TH,VN,,79.28996570237342,Electricity to Ammonia [KH],7.553906432530712e-05
KH,TH,VN,,79.28996570237342,Ammonia storage [KH],0.000251256181437
KH,TH,VN,,79.28996570237342,Ammonia to electricity [KH],4.846046268995354e-06
KH,TH,VN,,79.28996570237342,Ammonia High Temp. Heating [KH],0.0001287641225153
KH,TH,VN,,79.28996570237342,Fossil High Temp. Heating [KH],0.6995066100080476
KH,TH,VN,,79.28996570237342,Electricity Demand [KH],0.0
KH,TH,VN,,79.28996570237342,High Temp. Heating Demand [KH],0.0
KH,TH,VN,,99.11245713274818,Rooftop PV [VN],6.770860312087903e-10
KH,TH,VN,,99.11245713274818,Openfield PV [VN],1.24404083076209
KH,TH,VN,,99.11245713274818,Onshore wind [VN],1.4827587710517998
KH,TH,VN,,99.11245713274818,Offshore wind [VN],5.58009486620771
KH,TH,VN,,99.11245713274818,Fossil fuel powerplant [VN],2.6026057041337713
KH,TH,VN,,99.11245713274818,Battery storage [VN],0.0502178568610744
KH,TH,VN,,99.11245713274818,Electric High Temp. Heating [VN],0.5090803542593603
KH,TH,VN,,99.11245713274818,Electricity to Ammonia [VN],9.272103578530798e-06
KH,TH,VN,,99.11245713274818,Ammonia storage [VN],1.986426374304168e-05
KH,TH,VN,,99.11245713274818,Ammonia to electricity [VN],7.908045837616239e-06
KH,TH,VN,,99.11245713274818,Ammonia High Temp. Heating [VN],6.1438509235614165e-06
KH,TH,VN,,99.11245713274818,Fossil High Temp. Heating [VN],2.8046117958814554
KH,TH,VN,,99.11245713274818,Electricity Demand [VN],0.0
KH,TH,VN,,99.11245713274818,High Temp. Heating Demand [VN],0.0
KH,TH,VN,,99.11245713274818,Rooftop PV [TH],5.727741914071473e-10
KH,TH,VN,,99.11245713274818,Openfield PV [TH],2.084862437112627
KH,TH,VN,,99.11245713274818,Onshore wind [TH],7.556194849631569
KH,TH,VN,,99.11245713274818,Offshore wind [TH],1.349858848538442e-09
KH,TH,VN,,99.11245713274818,Fossil fuel powerplant [TH],2.8446218935236556
KH,TH,VN,,99.11245713274818,Battery storage [TH],0.3988169386814743
KH,TH,VN,,99.11245713274818,Electric High Temp. Heating [TH],0.3724130525656362
KH,TH,VN,,99.11245713274818,Electricity to Ammonia [TH],4.647243446565098e-06
KH,TH,VN,,99.11245713274818,Ammonia storage [TH],5.82446424889021e-06
KH,TH,VN,,99.11245713274818,Ammonia to electricity [TH],5.542407243752296e-06
KH,TH,VN,,99.11245713274818,Ammonia High Temp. Heating [TH],5.002732001964017e-07
KH,TH,VN,,99.11245713274818,Fossil High Temp. Heating [TH],2.4566744736641386
KH,TH,VN,,99.11245713274818,Electricity Demand [TH],0.0
KH,TH,VN,,99.11245713274818,High Temp. Heating Demand [TH],0.0
KH,TH,VN,,99.11245713274818,Rooftop PV [KH],5.548217048634908e-10
KH,TH,VN,,99.11245713274818,Openfield PV [KH],0.2600509905528642
KH,TH,VN,,99.11245713274818,Onshore wind [KH],0.8524724757661958
KH,TH,VN,,99.11245713274818,Offshore wind [KH],2.845078793748354e-09
KH,TH,VN,,99.11245713274818,Fossil fuel powerplant [KH],0.0267658185407709
KH,TH,VN,,99.11245713274818,Battery storage [KH],0.0110988115951896
KH,TH,VN,,99.11245713274818,Electric High Temp. Heating [KH],0.1240773679599665
KH,TH,VN,,99.11245713274818,Electricity to Ammonia [KH],8.618604736991685e-05
KH,TH,VN,,99.11245713274818,Ammonia storage [KH],0.0002852570897591
KH,TH,VN,,99.11245713274818,Ammonia to electricity [KH],9.467248751599152e-07
KH,TH,VN,,99.11245713274818,Ammonia High Temp. Heating [KH],0.0001488645365353
KH,TH,VN,,99.11245713274818,Fossil High Temp. Heating [KH],0.7521252293843019
KH,TH,VN,,99.11245713274818,Electricity Demand [KH],0.0
KH,TH,VN,,99.11245713274818,High Temp. Heating Demand [KH],0.0
KH,TH,VN,,118.9349478044653,Rooftop PV [VN],1.5855831845812802e-09
KH,TH,VN,,118.9349478044653,Openfield PV [VN],0.951435590954148
KH,TH,VN,,118.9349478044653,Onshore wind [VN],4.870102474678708e-07
KH,TH,VN,,118.9349478044653,Offshore wind [VN],6.4317882523074585
KH,TH,VN,,118.9349478044653,Fossil fuel powerplant [VN],2.9289014574660786
KH,TH,VN,,118.9349478044653,Battery storage [VN],0.0276816398062841
KH,TH,VN,,118.9349478044653,Electric High Temp. Heating [VN],0.505909457407644
KH,TH,VN,,118.9349478044653,Electricity to Ammonia [VN],0.0001965234752013
KH,TH,VN,,118.9349478044653,Ammonia storage [VN],0.0006998997171261
KH,TH,VN,,118.9349478044653,Ammonia to electricity [VN],1.905954477225931e-05
KH,TH,VN,,118.9349478044653,Ammonia High Temp. Heating [VN],0.0003591926810025
KH,TH,VN,,118.9349478044653,Fossil High Temp. Heating [VN],3.107598729028943
KH,TH,VN,,118.9349478044653,Electricity Demand [VN],0.0
KH,TH,VN,,118.9349478044653,High Temp. Heating Demand [VN],0.0
KH,TH,VN,,118.9349478044653,Rooftop PV [TH],1.487596572386695e-09
KH,TH,VN,,118.9349478044653,Openfield PV [TH],1.9194021893324615
KH,TH,VN,,118.9349478044653,Onshore wind [TH],6.8690507359628095
KH,TH,VN,,118.9349478044653,Offshore wind [TH],3.808533805945935e-09
KH,TH,VN,,118.9349478044653,Fossil fuel powerplant [TH],3.217458508993739
KH,TH,VN,,118.9349478044653,Battery storage [TH],0.2999105023206274
KH,TH,VN,,118.9349478044653,Electric High Temp. Heating [TH],0.3689157136224515
