,local_time,electricity,wind_speed
2019-07-17 11:00:00,2019-07-17 13:00:00+02:00,0.133,5.516
2019-07-17 12:00:00,2019-07-17 14:00:00+02:00,0.122,5.361
2019-07-17 13:00:00,2019-07-17 15:00:00+02:00,0.10300000000000001,5.094
2019-07-17 14:00:00,2019-07-17 16:00:00+02:00,0.08600000000000001,4.822
2019-07-17 15:00:00,2019-07-17 17:00:00+02:00,0.091,4.897
2019-07-17 16:00:00,2019-07-17 18:00:00+02:00,0.088,4.855
2019-07-17 17:00:00,2019-07-17 19:00:00+02:00,0.08700000000000001,4.838
2019-07-17 18:00:00,2019-07-17 20:00:00+02:00,0.095,4.956
2019-07-17 19:00:00,2019-07-17 21:00:00+02:00,0.10400000000000001,5.104
2019-07-17 20:00:00,2019-07-17 22:00:00+02:00,0.113,5.232
2019-07-17 21:00:00,2019-07-17 23:00:00+02:00,0.11800000000000001,5.303
2019-07-17 22:00:00,2019-07-18 00:00:00+02:00,0.122,5.362
2019-07-17 23:00:00,2019-07-18 01:00:00+02:00,0.122,5.372
2019-07-18 00:00:00,2019-07-18 02:00:00+02:00,0.127,5.434
2019-07-18 01:00:00,2019-07-18 03:00:00+02:00,0.14300000000000002,5.645
2019-07-18 02:00:00,2019-07-18 04:00:00+02:00,0.176,6.037
2019-07-18 03:00:00,2019-07-18 05:00:00+02:00,0.192,6.207
2019-07-18 04:00:00,2019-07-18 06:00:00+02:00,0.178,6.057
2019-07-18 05:00:00,2019-07-18 07:00:00+02:00,0.166,5.928
2019-07-18 06:00:00,2019-07-18 08:00:00+02:00,0.077,4.641
2019-07-18 07:00:00,2019-07-18 09:00:00+02:00,0.063,4.39
2019-07-18 08:00:00,2019-07-18 10:00:00+02:00,0.105,5.124
2019-07-18 09:00:00,2019-07-18 11:00:00+02:00,0.1,5.027
2019-07-18 10:00:00,2019-07-18 12:00:00+02:00,0.091,4.8870000000000005
2019-07-18 11:00:00,2019-07-18 13:00:00+02:00,0.09,4.874
2019-07-18 12:00:00,2019-07-18 14:00:00+02:00,0.084,4.775
2019-07-18 13:00:00,2019-07-18 15:00:00+02:00,0.07200000000000001,4.567
2019-07-18 14:00:00,2019-07-18 16:00:00+02:00,0.065,4.436
2019-07-18 15:00:00,2019-07-18 17:00:00+02:00,0.065,4.432
2019-07-18 16:00:00,2019-07-18 18:00:00+02:00,0.07200000000000001,4.567
2019-07-18 17:00:00,2019-07-18 19:00:00+02:00,0.081,4.728
2019-07-18 18:00:00,2019-07-18 20:00:00+02:00,0.106,5.128
2019-07-18 19:00:00,2019-07-18 21:00:00+02:00,0.14100000000000001,5.622
2019-07-18 20:00:00,2019-07-18 22:00:00+02:00,0.163,5.894
2019-07-18 21:00:00,2019-07-18 23:00:00+02:00,0.20700000000000002,6.378
2019-07-18 22:00:00,2019-07-19 00:00:00+02:00,0.256,6.848
2019-07-18 23:00:00,2019-07-19 01:00:00+02:00,0.295,7.207
2019-07-19 00:00:00,2019-07-19 02:00:00+02:00,0.34600000000000003,7.636
2019-07-19 01:00:00,2019-07-19 03:00:00+02:00,0.43,8.31
2019-07-19 02:00:00,2019-07-19 04:00:00+02:00,0.526,9.061
2019-07-19 03:00:00,2019-07-19 05:00:00+02:00,0.584,9.523
2019-07-19 04:00:00,2019-07-19 06:00:00+02:00,0.616,9.783
2019-07-19 05:00:00,2019-07-19 07:00:00+02:00,0.539,9.162
2019-07-19 06:00:00,2019-07-19 08:00:00+02:00,0.214,6.442
2019-07-19 07:00:00,2019-07-19 09:00:00+02:00,0.274,7.025
2019-07-19 08:00:00,2019-07-19 10:00:00+02:00,0.664,10.201
2019-07-19 09:00:00,2019-07-19 11:00:00+02:00,0.71,10.62
2019-07-19 10:00:00,2019-07-19 12:00:00+02:00,0.724,10.771
2019-07-19 11:00:00,2019-07-19 13:00:00+02:00,0.714,10.663
2019-07-19 12:00:00,2019-07-19 14:00:00+02:00,0.6990000000000001,10.518
2019-07-19 13:00:00,2019-07-19 15:00:00+02:00,0.664,10.2
2019-07-19 14:00:00,2019-07-19 16:00:00+02:00,0.5760000000000001,9.454
2019-07-19 15:00:00,2019-07-19 17:00:00+02:00,0.622,9.829
2019-07-19 16:00:00,2019-07-19 18:00:00+02:00,0.674,10.287
2019-07-19 17:00:00,2019-07-19 19:00:00+02:00,0.652,10.092
2019-07-19 18:00:00,2019-07-19 20:00:00+02:00,0.596,9.616
2019-07-19 19:00:00,2019-07-19 21:00:00+02:00,0.562,9.343
2019-07-19 20:00:00,2019-07-19 22:00:00+02:00,0.578,9.475
2019-07-19 21:00:00,2019-07-19 23:00:00+02:00,0.62,9.815
2019-07-19 22:00:00,2019-07-20 00:00:00+02:00,0.673,10.282
2019-07-19 23:00:00,2019-07-20 01:00:00+02:00,0.714,10.671
2019-07-20 00:00:00,2019-07-20 02:00:00+02:00,0.732,10.845
2019-07-20 01:00:00,2019-07-20 03:00:00+02:00,0.723,10.751
2019-07-20 02:00:00,2019-07-20 04:00:00+02:00,0.7030000000000001,10.561
2019-07-20 03:00:00,2019-07-20 05:00:00+02:00,0.687,10.408
2019-07-20 04:00:00,2019-07-20 06:00:00+02:00,0.674,10.294
2019-07-20 05:00:00,2019-07-20 07:00:00+02:00,0.548,9.228
2019-07-20 06:00:00,2019-07-20 08:00:00+02:00,0.562,9.344
2019-07-20 07:00:00,2019-07-20 09:00:00+02:00,0.8300000000000001,12.012
2019-07-20 08:00:00,2019-07-20 10:00:00+02:00,0.84,12.154
2019-07-20 09:00:00,2019-07-20 11:00:00+02:00,0.8320000000000001,12.035
2019-07-20 10:00:00,2019-07-20 12:00:00+02:00,0.781,11.38
2019-07-20 11:00:00,2019-07-20 13:00:00+02:00,0.684,10.385
2019-07-20 12:00:00,2019-07-20 14:00:00+02:00,0.612,9.744
2019-07-20 13:00:00,2019-07-20 15:00:00+02:00,0.5700000000000001,9.406
2019-07-20 14:00:00,2019-07-20 16:00:00+02:00,0.492,8.794
2019-07-20 15:00:00,2019-07-20 17:00:00+02:00,0.47700000000000004,8.678
2019-07-20 16:00:00,2019-07-20 18:00:00+02:00,0.554,9.279
2019-07-20 17:00:00,2019-07-20 19:00:00+02:00,0.58,9.484
2019-07-20 18:00:00,2019-07-20 20:00:00+02:00,0.5710000000000001,9.411
2019-07-20 19:00:00,2019-07-20 21:00:00+02:00,0.5690000000000001,9.395
2019-07-20 20:00:00,2019-07-20 22:00:00+02:00,0.589,9.56
2019-07-20 21:00:00,2019-07-20 23:00:00+02:00,0.637,9.958
2019-07-20 22:00:00,2019-07-21 00:00:00+02:00,0.654,10.102
2019-07-20 23:00:00,2019-07-21 01:00:00+02:00,0.636,9.952
2019-07-21 00:00:00,2019-07-21 02:00:00+02:00,0.594,9.6
2019-07-21 01:00:00,2019-07-21 03:00:00+02:00,0.5630000000000001,9.349
2019-07-21 02:00:00,2019-07-21 04:00:00+02:00,0.559,9.318
2019-07-21 03:00:00,2019-07-21 05:00:00+02:00,0.585,9.531
2019-07-21 04:00:00,2019-07-21 06:00:00+02:00,0.597,9.631
2019-07-21 05:00:00,2019-07-21 07:00:00+02:00,0.549,9.235
2019-07-21 06:00:00,2019-07-21 08:00:00+02:00,0.503,8.882
2019-07-21 07:00:00,2019-07-21 09:00:00+02:00,0.385,7.954
2019-07-21 08:00:00,2019-07-21 10:00:00+02:00,0.23500000000000001,6.658
2019-07-21 09:00:00,2019-07-21 11:00:00+02:00,0.149,5.708
2019-07-21 10:00:00,2019-07-21 12:00:00+02:00,0.1,5.039
2019-07-21 11:00:00,2019-07-21 13:00:00+02:00,0.063,4.389
2019-07-21 12:00:00,2019-07-21 14:00:00+02:00,0.042,3.934
2019-07-21 13:00:00,2019-07-21 15:00:00+02:00,0.037,3.802
2019-07-21 14:00:00,2019-07-21 16:00:00+02:00,0.053,4.192
2019-07-21 15:00:00,2019-07-21 17:00:00+02:00,0.117,5.288
2019-07-21 16:00:00,2019-07-21 18:00:00+02:00,0.162,5.884
2019-07-21 17:00:00,2019-07-21 19:00:00+02:00,0.198,6.282
2019-07-21 18:00:00,2019-07-21 20:00:00+02:00,0.23800000000000002,6.683
2019-07-21 19:00:00,2019-07-21 21:00:00+02:00,0.30000000000000004,7.252
2019-07-21 20:00:00,2019-07-21 22:00:00+02:00,0.367,7.813
2019-07-21 21:00:00,2019-07-21 23:00:00+02:00,0.398,8.05
2019-07-21 22:00:00,2019-07-22 00:00:00+02:00,0.382,7.927
2019-07-21 23:00:00,2019-07-22 01:00:00+02:00,0.332,7.523
2019-07-22 00:00:00,2019-07-22 02:00:00+02:00,0.271,6.999
2019-07-22 01:00:00,2019-07-22 03:00:00+02:00,0.20700000000000002,6.381
2019-07-22 02:00:00,2019-07-22 04:00:00+02:00,0.145,5.675
2019-07-22 03:00:00,2019-07-22 05:00:00+02:00,0.095,4.963
2019-07-22 04:00:00,2019-07-22 06:00:00+02:00,0.058,4.276
2019-07-22 05:00:00,2019-07-22 07:00:00+02:00,0.029,3.565
2019-07-22 06:00:00,2019-07-22 08:00:00+02:00,0.034,3.718
2019-07-22 07:00:00,2019-07-22 09:00:00+02:00,0.099,5.025
2019-07-22 08:00:00,2019-07-22 10:00:00+02:00,0.108,5.162
2019-07-22 09:00:00,2019-07-22 11:00:00+02:00,0.117,5.285
2019-07-22 10:00:00,2019-07-22 12:00:00+02:00,0.133,5.511
2019-07-22 11:00:00,2019-07-22 13:00:00+02:00,0.146,5.677
2019-07-22 12:00:00,2019-07-22 14:00:00+02:00,0.15,5.727
2019-07-22 13:00:00,2019-07-22 15:00:00+02:00,0.145,5.675
2019-07-22 14:00:00,2019-07-22 16:00:00+02:00,0.14200000000000002,5.636
2019-07-22 15:00:00,2019-07-22 17:00:00+02:00,0.178,6.059
2019-07-22 16:00:00,2019-07-22 18:00:00+02:00,0.183,6.119
2019-07-22 17:00:00,2019-07-22 19:00:00+02:00,0.17,5.963
2019-07-22 18:00:00,2019-07-22 20:00:00+02:00,0.154,5.777
2019-07-22 19:00:00,2019-07-22 21:00:00+02:00,0.134,5.523
2019-07-22 20:00:00,2019-07-22 22:00:00+02:00,0.107,5.141
2019-07-22 21:00:00,2019-07-22 23:00:00+02:00,0.095,4.969
2019-07-22 22:00:00,2019-07-23 00:00:00+02:00,0.09,4.876
2019-07-22 23:00:00,2019-07-23 01:00:00+02:00,0.08,4.705
2019-07-23 00:00:00,2019-07-23 02:00:00+02:00,0.065,4.435
2019-07-23 01:00:00,2019-07-23 03:00:00+02:00,0.058,4.299
2019-07-23 02:00:00,2019-07-23 04:00:00+02:00,0.058,4.278
2019-07-23 03:00:00,2019-07-23 05:00:00+02:00,0.052000000000000005,4.168
2019-07-23 04:00:00,2019-07-23 06:00:00+02:00,0.045,4.01
2019-07-23 05:00:00,2019-07-23 07:00:00+02:00,0.042,3.934
2019-07-23 06:00:00,2019-07-23 08:00:00+02:00,0.035,3.762
2019-07-23 07:00:00,2019-07-23 09:00:00+02:00,0.151,5.739
2019-07-23 08:00:00,2019-07-23 10:00:00+02:00,0.338,7.571
2019-07-23 09:00:00,2019-07-23 11:00:00+02:00,0.47900000000000004,8.688
2019-07-23 10:00:00,2019-07-23 12:00:00+02:00,0.482,8.711
2019-07-23 11:00:00,2019-07-23 13:00:00+02:00,0.499,8.852
2019-07-23 12:00:00,2019-07-23 14:00:00+02:00,0.558,9.315
2019-07-23 13:00:00,2019-07-23 15:00:00+02:00,0.613,9.758000000000001
2019-07-23 14:00:00,2019-07-23 16:00:00+02:00,0.533,9.115
2019-07-23 15:00:00,2019-07-23 17:00:00+02:00,0.454,8.496
2019-07-23 16:00:00,2019-07-23 18:00:00+02:00,0.47700000000000004,8.675
2019-07-23 17:00:00,2019-07-23 19:00:00+02:00,0.5630000000000001,9.351
2019-07-23 18:00:00,2019-07-23 20:00:00+02:00,0.603,9.668
2019-07-23 19:00:00,2019-07-23 21:00:00+02:00,0.601,9.657
2019-07-23 20:00:00,2019-07-23 22:00:00+02:00,0.584,9.51
2019-07-23 21:00:00,2019-07-23 23:00:00+02:00,0.64,9.987
2019-07-23 22:00:00,2019-07-24 00:00:00+02:00,0.715,10.679
2019-07-23 23:00:00,2019-07-24 01:00:00+02:00,0.748,11.016
2019-07-24 00:00:00,2019-07-24 02:00:00+02:00,0.748,11.015
2019-07-24 01:00:00,2019-07-24 03:00:00+02:00,0.741,10.945
2019-07-24 02:00:00,2019-07-24 04:00:00+02:00,0.812,11.758000000000001
2019-07-24 03:00:00,2019-07-24 05:00:00+02:00,0.8320000000000001,12.048
2019-07-24 04:00:00,2019-07-24 06:00:00+02:00,0.794,11.541
2019-07-24 05:00:00,2019-07-24 07:00:00+02:00,0.7010000000000001,10.546
2019-07-24 06:00:00,2019-07-24 08:00:00+02:00,0.869,12.631
2019-07-24 07:00:00,2019-07-24 09:00:00+02:00,0.877,12.768
2019-07-24 08:00:00,2019-07-24 10:00:00+02:00,0.8130000000000001,11.79
2019-07-24 09:00:00,2019-07-24 11:00:00+02:00,0.724,10.761
2019-07-24 10:00:00,2019-07-24 12:00:00+02:00,0.584,9.522
2019-07-24 11:00:00,2019-07-24 13:00:00+02:00,0.378,7.896
2019-07-24 12:00:00,2019-07-24 14:00:00+02:00,0.245,6.742
2019-07-24 13:00:00,2019-07-24 15:00:00+02:00,0.182,6.114
2019-07-24 14:00:00,2019-07-24 16:00:00+02:00,0.146,5.68
2019-07-24 15:00:00,2019-07-24 17:00:00+02:00,0.20500000000000002,6.355
2019-07-24 16:00:00,2019-07-24 18:00:00+02:00,0.28400000000000003,7.101
2019-07-24 17:00:00,2019-07-24 19:00:00+02:00,0.312,7.351
2019-07-24 18:00:00,2019-07-24 20:00:00+02:00,0.278,7.06
2019-07-24 19:00:00,2019-07-24 21:00:00+02:00,0.194,6.23
2019-07-24 20:00:00,2019-07-24 22:00:00+02:00,0.114,5.257
2019-07-24 21:00:00,2019-07-24 23:00:00+02:00,0.07100000000000001,4.553
2019-07-24 22:00:00,2019-07-25 00:00:00+02:00,0.059000000000000004,4.311
2019-07-24 23:00:00,2019-07-25 01:00:00+02:00,0.07200000000000001,4.557
2019-07-25 00:00:00,2019-07-25 02:00:00+02:00,0.098,5.015
2019-07-25 01:00:00,2019-07-25 03:00:00+02:00,0.128,5.444
2019-07-25 02:00:00,2019-07-25 04:00:00+02:00,0.134,5.523
2019-07-25 03:00:00,2019-07-25 05:00:00+02:00,0.11900000000000001,5.325
2019-07-25 04:00:00,2019-07-25 06:00:00+02:00,0.11800000000000001,5.298
2019-07-25 05:00:00,2019-07-25 07:00:00+02:00,0.113,5.236
2019-07-25 06:00:00,2019-07-25 08:00:00+02:00,0.074,4.603
2019-07-25 07:00:00,2019-07-25 09:00:00+02:00,0.073,4.583
2019-07-25 08:00:00,2019-07-25 10:00:00+02:00,0.1,5.033
2019-07-25 09:00:00,2019-07-25 11:00:00+02:00,0.247,6.778
2019-07-25 10:00:00,2019-07-25 12:00:00+02:00,0.334,7.539
2019-07-25 11:00:00,2019-07-25 13:00:00+02:00,0.307,7.314
2019-07-25 12:00:00,2019-07-25 14:00:00+02:00,0.27,6.982
2019-07-25 13:00:00,2019-07-25 15:00:00+02:00,0.23,6.603
2019-07-25 14:00:00,2019-07-25 16:00:00+02:00,0.178,6.06
2019-07-25 15:00:00,2019-07-25 17:00:00+02:00,0.152,5.7540000000000004
2019-07-25 16:00:00,2019-07-25 18:00:00+02:00,0.123,5.375
2019-07-25 17:00:00,2019-07-25 19:00:00+02:00,0.091,4.88
2019-07-25 18:00:00,2019-07-25 20:00:00+02:00,0.063,4.391
2019-07-25 19:00:00,2019-07-25 21:00:00+02:00,0.041,3.899
2019-07-25 20:00:00,2019-07-25 22:00:00+02:00,0.029,3.575
2019-07-25 21:00:00,2019-07-25 23:00:00+02:00,0.027,3.497
2019-07-25 22:00:00,2019-07-26 00:00:00+02:00,0.034,3.726
2019-07-25 23:00:00,2019-07-26 01:00:00+02:00,0.084,4.775
2019-07-26 00:00:00,2019-07-26 02:00:00+02:00,0.212,6.431
2019-07-26 01:00:00,2019-07-26 03:00:00+02:00,0.39,7.992
2019-07-26 02:00:00,2019-07-26 04:00:00+02:00,0.52,9.007
2019-07-26 03:00:00,2019-07-26 05:00:00+02:00,0.584,9.518
2019-07-26 04:00:00,2019-07-26 06:00:00+02:00,0.628,9.884
2019-07-26 05:00:00,2019-07-26 07:00:00+02:00,0.595,9.611
2019-07-26 06:00:00,2019-07-26 08:00:00+02:00,0.27,6.983
2019-07-26 07:00:00,2019-07-26 09:00:00+02:00,0.12,5.332
2019-07-26 08:00:00,2019-07-26 10:00:00+02:00,0.152,5.76
2019-07-26 09:00:00,2019-07-26 11:00:00+02:00,0.097,4.987
2019-07-26 10:00:00,2019-07-26 12:00:00+02:00,0.061,4.346
2019-07-26 11:00:00,2019-07-26 13:00:00+02:00,0.041,3.9
2019-07-26 12:00:00,2019-07-26 14:00:00+02:00,0.035,3.751
2019-07-26 13:00:00,2019-07-26 15:00:00+02:00,0.041,3.896
2019-07-26 14:00:00,2019-07-26 16:00:00+02:00,0.06,4.34
2019-07-26 15:00:00,2019-07-26 17:00:00+02:00,0.082,4.752
2019-07-26 16:00:00,2019-07-26 18:00:00+02:00,0.096,4.985
2019-07-26 17:00:00,2019-07-26 19:00:00+02:00,0.11,5.19
2019-07-26 18:00:00,2019-07-26 20:00:00+02:00,0.157,5.821
2019-07-26 19:00:00,2019-07-26 21:00:00+02:00,0.258,6.868
2019-07-26 20:00:00,2019-07-26 22:00:00+02:00,0.377,7.89
2019-07-26 21:00:00,2019-07-26 23:00:00+02:00,0.437,8.365
2019-07-26 22:00:00,2019-07-27 00:00:00+02:00,0.40700000000000003,8.127
2019-07-26 23:00:00,2019-07-27 01:00:00+02:00,0.385,7.956
2019-07-27 00:00:00,2019-07-27 02:00:00+02:00,0.365,7.801
2019-07-27 01:00:00,2019-07-27 03:00:00+02:00,0.28600000000000003,7.122
2019-07-27 02:00:00,2019-07-27 04:00:00+02:00,0.189,6.181
2019-07-27 03:00:00,2019-07-27 05:00:00+02:00,0.128,5.444
2019-07-27 04:00:00,2019-07-27 06:00:00+02:00,0.082,4.742
2019-07-27 05:00:00,2019-07-27 07:00:00+02:00,0.045,3.996
2019-07-27 06:00:00,2019-07-27 08:00:00+02:00,0.02,3.296
2019-07-27 07:00:00,2019-07-27 09:00:00+02:00,0.034,3.727
2019-07-27 08:00:00,2019-07-27 10:00:00+02:00,0.038,3.829
2019-07-27 09:00:00,2019-07-27 11:00:00+02:00,0.013000000000000001,2.985
2019-07-27 10:00:00,2019-07-27 12:00:00+02:00,0.0,1.625
2019-07-27 11:00:00,2019-07-27 13:00:00+02:00,0.001,1.775
2019-07-27 12:00:00,2019-07-27 14:00:00+02:00,0.005,2.518
2019-07-27 13:00:00,2019-07-27 15:00:00+02:00,0.008,2.74
2019-07-27 14:00:00,2019-07-27 16:00:00+02:00,0.024,3.412
2019-07-27 15:00:00,2019-07-27 17:00:00+02:00,0.084,4.777
2019-07-27 16:00:00,2019-07-27 18:00:00+02:00,0.101,5.046
2019-07-27 17:00:00,2019-07-27 19:00:00+02:00,0.07100000000000001,4.553
2019-07-27 18:00:00,2019-07-27 20:00:00+02:00,0.035,3.739
2019-07-27 19:00:00,2019-07-27 21:00:00+02:00,0.009000000000000001,2.793
2019-07-27 20:00:00,2019-07-27 22:00:00+02:00,0.001,1.988
2019-07-27 21:00:00,2019-07-27 23:00:00+02:00,0.0,1.716
2019-07-27 22:00:00,2019-07-28 00:00:00+02:00,0.001,1.937
2019-07-27 23:00:00,2019-07-28 01:00:00+02:00,0.004,2.424
2019-07-28 00:00:00,2019-07-28 02:00:00+02:00,0.014,3.039
2019-07-28 01:00:00,2019-07-28 03:00:00+02:00,0.028,3.544
2019-07-28 02:00:00,2019-07-28 04:00:00+02:00,0.044,3.975
2019-07-28 03:00:00,2019-07-28 05:00:00+02:00,0.053,4.178
2019-07-28 04:00:00,2019-07-28 06:00:00+02:00,0.052000000000000005,4.162
2019-07-28 05:00:00,2019-07-28 07:00:00+02:00,0.046,4.017
2019-07-28 06:00:00,2019-07-28 08:00:00+02:00,0.007,2.681
2019-07-28 07:00:00,2019-07-28 09:00:00+02:00,0.002,2.068
2019-07-28 08:00:00,2019-07-28 10:00:00+02:00,0.002,2.191
2019-07-28 09:00:00,2019-07-28 11:00:00+02:00,0.003,2.3
2019-07-28 10:00:00,2019-07-28 12:00:00+02:00,0.003,2.32
2019-07-28 11:00:00,2019-07-28 13:00:00+02:00,0.002,2.134
2019-07-28 12:00:00,2019-07-28 14:00:00+02:00,0.001,1.854
2019-07-28 13:00:00,2019-07-28 15:00:00+02:00,0.0,1.655
2019-07-28 14:00:00,2019-07-28 16:00:00+02:00,0.0,1.76
2019-07-28 15:00:00,2019-07-28 17:00:00+02:00,0.002,2.218
2019-07-28 16:00:00,2019-07-28 18:00:00+02:00,0.008,2.745
2019-07-28 17:00:00,2019-07-28 19:00:00+02:00,0.021,3.315
2019-07-28 18:00:00,2019-07-28 20:00:00+02:00,0.037,3.811
2019-07-28 19:00:00,2019-07-28 21:00:00+02:00,0.058,4.296
2019-07-28 20:00:00,2019-07-28 22:00:00+02:00,0.098,5.014
2019-07-28 21:00:00,2019-07-28 23:00:00+02:00,0.167,5.939
2019-07-28 22:00:00,2019-07-29 00:00:00+02:00,0.256,6.86
2019-07-28 23:00:00,2019-07-29 01:00:00+02:00,0.34400000000000003,7.624
2019-07-29 00:00:00,2019-07-29 02:00:00+02:00,0.404,8.109
2019-07-29 01:00:00,2019-07-29 03:00:00+02:00,0.445,8.425
2019-07-29 02:00:00,2019-07-29 04:00:00+02:00,0.47500000000000003,8.662
2019-07-29 03:00:00,2019-07-29 05:00:00+02:00,0.508,8.914
2019-07-29 04:00:00,2019-07-29 06:00:00+02:00,0.541,9.178
2019-07-29 05:00:00,2019-07-29 07:00:00+02:00,0.507,8.91
2019-07-29 06:00:00,2019-07-29 08:00:00+02:00,0.224,6.55
2019-07-29 07:00:00,2019-07-29 09:00:00+02:00,0.083,4.766
2019-07-29 08:00:00,2019-07-29 10:00:00+02:00,0.017,3.177
2019-07-29 09:00:00,2019-07-29 11:00:00+02:00,0.002,2.21
2019-07-29 10:00:00,2019-07-29 12:00:00+02:00,0.0,1.691
2019-07-29 11:00:00,2019-07-29 13:00:00+02:00,0.0,1.499
2019-07-29 12:00:00,2019-07-29 14:00:00+02:00,0.0,1.498
2019-07-29 13:00:00,2019-07-29 15:00:00+02:00,0.0,1.59
2019-07-29 14:00:00,2019-07-29 16:00:00+02:00,0.003,2.325
2019-07-29 15:00:00,2019-07-29 17:00:00+02:00,0.035,3.754
2019-07-29 16:00:00,2019-07-29 18:00:00+02:00,0.076,4.622
2019-07-29 17:00:00,2019-07-29 19:00:00+02:00,0.084,4.779
2019-07-29 18:00:00,2019-07-29 20:00:00+02:00,0.07200000000000001,4.558
2019-07-29 19:00:00,2019-07-29 21:00:00+02:00,0.053,4.194
2019-07-29 20:00:00,2019-07-29 22:00:00+02:00,0.034,3.734
2019-07-29 21:00:00,2019-07-29 23:00:00+02:00,0.017,3.162
2019-07-29 22:00:00,2019-07-30 00:00:00+02:00,0.005,2.532
2019-07-29 23:00:00,2019-07-30 01:00:00+02:00,0.001,1.956
2019-07-30 00:00:00,2019-07-30 02:00:00+02:00,0.0,1.583
2019-07-30 01:00:00,2019-07-30 03:00:00+02:00,0.0,1.502
2019-07-30 02:00:00,2019-07-30 04:00:00+02:00,0.0,1.695
2019-07-30 03:00:00,2019-07-30 05:00:00+02:00,0.001,1.985
2019-07-30 04:00:00,2019-07-30 06:00:00+02:00,0.003,2.264
2019-07-30 05:00:00,2019-07-30 07:00:00+02:00,0.005,2.531
2019-07-30 06:00:00,2019-07-30 08:00:00+02:00,0.004,2.375
2019-07-30 07:00:00,2019-07-30 09:00:00+02:00,0.052000000000000005,4.172
2019-07-30 08:00:00,2019-07-30 10:00:00+02:00,0.14400000000000002,5.651
2019-07-30 09:00:00,2019-07-30 11:00:00+02:00,0.113,5.239
2019-07-30 10:00:00,2019-07-30 12:00:00+02:00,0.105,5.116
2019-07-30 11:00:00,2019-07-30 13:00:00+02:00,0.106,5.14
2019-07-30 12:00:00,2019-07-30 14:00:00+02:00,0.10300000000000001,5.077
2019-07-30 13:00:00,2019-07-30 15:00:00+02:00,0.094,4.951
2019-07-30 14:00:00,2019-07-30 16:00:00+02:00,0.07200000000000001,4.568
2019-07-30 15:00:00,2019-07-30 17:00:00+02:00,0.044,3.962
2019-07-30 16:00:00,2019-07-30 18:00:00+02:00,0.021,3.317
2019-07-30 17:00:00,2019-07-30 19:00:00+02:00,0.011,2.909
2019-07-30 18:00:00,2019-07-30 20:00:00+02:00,0.011,2.899
2019-07-30 19:00:00,2019-07-30 21:00:00+02:00,0.018000000000000002,3.209
2019-07-30 20:00:00,2019-07-30 22:00:00+02:00,0.034,3.733
2019-07-30 21:00:00,2019-07-30 23:00:00+02:00,0.064,4.421
2019-07-30 22:00:00,2019-07-31 00:00:00+02:00,0.117,5.283
2019-07-30 23:00:00,2019-07-31 01:00:00+02:00,0.199,6.296
2019-07-31 00:00:00,2019-07-31 02:00:00+02:00,0.312,7.356
2019-07-31 01:00:00,2019-07-31 03:00:00+02:00,0.425,8.266
2019-07-31 02:00:00,2019-07-31 04:00:00+02:00,0.507,8.91
2019-07-31 03:00:00,2019-07-31 05:00:00+02:00,0.5750000000000001,9.439
2019-07-31 04:00:00,2019-07-31 06:00:00+02:00,0.626,9.87
2019-07-31 05:00:00,2019-07-31 07:00:00+02:00,0.559,9.319
2019-07-31 06:00:00,2019-07-31 08:00:00+02:00,0.248,6.786
2019-07-31 07:00:00,2019-07-31 09:00:00+02:00,0.088,4.842
2019-07-31 08:00:00,2019-07-31 10:00:00+02:00,0.061,4.357
2019-07-31 09:00:00,2019-07-31 11:00:00+02:00,0.066,4.444
2019-07-31 10:00:00,2019-07-31 12:00:00+02:00,0.052000000000000005,4.166
2019-07-31 11:00:00,2019-07-31 13:00:00+02:00,0.037,3.793
2019-07-31 12:00:00,2019-07-31 14:00:00+02:00,0.026000000000000002,3.493
2019-07-31 13:00:00,2019-07-31 15:00:00+02:00,0.028,3.545
2019-07-31 14:00:00,2019-07-31 16:00:00+02:00,0.063,4.383
2019-07-31 15:00:00,2019-07-31 17:00:00+02:00,0.189,6.182
2019-07-31 16:00:00,2019-07-31 18:00:00+02:00,0.419,8.226
2019-07-31 17:00:00,2019-07-31 19:00:00+02:00,0.652,10.081
2019-07-31 18:00:00,2019-07-31 20:00:00+02:00,0.759,11.129
2019-07-31 19:00:00,2019-07-31 21:00:00+02:00,0.763,11.182
2019-07-31 20:00:00,2019-07-31 22:00:00+02:00,0.737,10.89
2019-07-31 21:00:00,2019-07-31 23:00:00+02:00,0.7000000000000001,10.528
2019-07-31 22:00:00,2019-08-01 00:00:00+02:00,0.675,10.302
2019-07-31 23:00:00,2019-08-01 01:00:00+02:00,0.667,10.23
2019-08-01 00:00:00,2019-08-01 02:00:00+02:00,0.623,9.836
2019-08-01 01:00:00,2019-08-01 03:00:00+02:00,0.492,8.79
2019-08-01 02:00:00,2019-08-01 04:00:00+02:00,0.294,7.204
2019-08-01 03:00:00,2019-08-01 05:00:00+02:00,0.187,6.161
2019-08-01 04:00:00,2019-08-01 06:00:00+02:00,0.182,6.102
2019-08-01 05:00:00,2019-08-01 07:00:00+02:00,0.21,6.412
2019-08-01 06:00:00,2019-08-01 08:00:00+02:00,0.149,5.715
2019-08-01 07:00:00,2019-08-01 09:00:00+02:00,0.23700000000000002,6.67
2019-08-01 08:00:00,2019-08-01 10:00:00+02:00,0.245,6.741
2019-08-01 09:00:00,2019-08-01 11:00:00+02:00,0.23,6.599
